Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Nitro lookbook id (product.metafields.nitro_lookbook.lookbook_product),Hide from Search (product.metafields.seo.hidden),Age group (product.metafields.shopify.age-group),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Fabric (product.metafields.shopify.fabric),Neckline (product.metafields.shopify.neckline),Size (product.metafields.shopify.size),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Top length type (product.metafields.shopify.top-length-type),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Included / Vietnam,Price / Vietnam,Compare At Price / Vietnam,Status
t-shirt-gildan-64000-us,,,,,,,,,navy,,,5xl,,,,,"",300.0,,0,deny,manual,7.50,,true,false,"",https://cdn.shopify.com/s/files/1/0884/8162/8475/files/64000_543C_B1__53048.jpg?v=1724212124,24,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Navy_5d363683-7417-4429-ab4d-629f80561283.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us,,,,,,,,,beige,,,s,,,,,"",300.0,,0,deny,manual,7.50,,true,false,"",https://cdn.shopify.com/s/files/1/0884/8162/8475/files/64000_CG7C_A1__31645.jpg?v=1724212124,25,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Sand_7cc8ea21-88a8-473c-b90d-cac11f94b00b.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us,,,,,,,,,beige,,,m,,,,,"",300.0,,0,deny,manual,7.50,,true,false,"",https://cdn.shopify.com/s/files/1/0884/8162/8475/files/64000_CG7C_B1__09136.jpg?v=1724212124,26,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Sand_7cc8ea21-88a8-473c-b90d-cac11f94b00b.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us,,,,,,,,,beige,,,l,,,,,"",300.0,,0,deny,manual,7.50,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Sand_7cc8ea21-88a8-473c-b90d-cac11f94b00b.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us,,,,,,,,,beige,,,xl,,,,,"",300.0,,0,deny,manual,7.50,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Sand_7cc8ea21-88a8-473c-b90d-cac11f94b00b.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us,,,,,,,,,beige,,,xxl,,,,,"",300.0,,0,deny,manual,7.50,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Sand_7cc8ea21-88a8-473c-b90d-cac11f94b00b.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us,,,,,,,,,beige,,,xxxl,,,,,"",300.0,,0,deny,manual,7.50,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Sand_7cc8ea21-88a8-473c-b90d-cac11f94b00b.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us,,,,,,,,,beige,,,4xl,,,,,"",300.0,,0,deny,manual,7.50,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Sand_7cc8ea21-88a8-473c-b90d-cac11f94b00b.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us,,,,,,,,,beige,,,5xl,,,,,"",300.0,,0,deny,manual,7.50,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Sand_7cc8ea21-88a8-473c-b90d-cac11f94b00b.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us,,,,,,,,,white,,,s,,,,,"",300.0,,0,deny,manual,7.50,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/White_7f87094d-c4e9-40ae-a845-29bfaace5474.jpg?v=1724210360,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us,,,,,,,,,white,,,m,,,,,"",300.0,,0,deny,manual,7.50,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/White_7f87094d-c4e9-40ae-a845-29bfaace5474.jpg?v=1724210360,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us,,,,,,,,,white,,,l,,,,,"",300.0,,0,deny,manual,7.50,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/White_7f87094d-c4e9-40ae-a845-29bfaace5474.jpg?v=1724210360,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us,,,,,,,,,white,,,xl,,,,,"",300.0,,0,deny,manual,7.50,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/White_7f87094d-c4e9-40ae-a845-29bfaace5474.jpg?v=1724210360,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us,,,,,,,,,white,,,xxl,,,,,"",300.0,,0,deny,manual,7.50,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/White_7f87094d-c4e9-40ae-a845-29bfaace5474.jpg?v=1724210360,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us,,,,,,,,,white,,,xxxl,,,,,"",300.0,,0,deny,manual,7.50,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/White_7f87094d-c4e9-40ae-a845-29bfaace5474.jpg?v=1724210360,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us,,,,,,,,,white,,,4xl,,,,,"",300.0,,0,deny,manual,7.50,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/White_7f87094d-c4e9-40ae-a845-29bfaace5474.jpg?v=1724210360,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us,,,,,,,,,white,,,5xl,,,,,"",300.0,,0,deny,manual,7.50,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/White_7f87094d-c4e9-40ae-a845-29bfaace5474.jpg?v=1724210360,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us,,,,,,,,,light-pink,,,s,,,,,"",300.0,,0,deny,manual,7.50,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/LightPink.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us,,,,,,,,,light-pink,,,m,,,,,"",300.0,,0,deny,manual,7.50,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/LightPink.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us,,,,,,,,,light-pink,,,l,,,,,"",300.0,,0,deny,manual,7.50,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/LightPink.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us,,,,,,,,,light-pink,,,xl,,,,,"",300.0,,0,deny,manual,7.50,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/LightPink.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us,,,,,,,,,light-pink,,,xxl,,,,,"",300.0,,0,deny,manual,7.50,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/LightPink.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us,,,,,,,,,light-pink,,,xxxl,,,,,"",300.0,,0,deny,manual,7.50,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/LightPink.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us,,,,,,,,,light-pink,,,4xl,,,,,"",300.0,,0,deny,manual,7.50,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/LightPink.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us,,,,,,,,,light-pink,,,5xl,,,,,"",300.0,,0,deny,manual,7.50,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/LightPink.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us,,,,,,,,,light-blue,,,s,,,,,"",300.0,,0,deny,manual,7.50,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/LightBlue.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us,,,,,,,,,light-blue,,,m,,,,,"",300.0,,0,deny,manual,7.50,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/LightBlue.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us,,,,,,,,,light-blue,,,l,,,,,"",300.0,,0,deny,manual,7.50,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/LightBlue.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us,,,,,,,,,light-blue,,,xl,,,,,"",300.0,,0,deny,manual,7.50,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/LightBlue.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us,,,,,,,,,light-blue,,,xxl,,,,,"",300.0,,0,deny,manual,7.50,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/LightBlue.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us,,,,,,,,,light-blue,,,xxxl,,,,,"",300.0,,0,deny,manual,7.50,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/LightBlue.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us,,,,,,,,,light-blue,,,4xl,,,,,"",300.0,,0,deny,manual,7.50,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/LightBlue.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us,,,,,,,,,light-blue,,,5xl,,,,,"",300.0,,0,deny,manual,7.50,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/LightBlue.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us,,,,,,,,,dark-heather,,,s,,,,,"",300.0,,0,deny,manual,7.50,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/DarkHeather.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us,,,,,,,,,dark-heather,,,m,,,,,"",300.0,,0,deny,manual,7.50,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/DarkHeather.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us,,,,,,,,,dark-heather,,,l,,,,,"",300.0,,0,deny,manual,7.50,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/DarkHeather.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us,,,,,,,,,dark-heather,,,xl,,,,,"",300.0,,0,deny,manual,7.50,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/DarkHeather.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us,,,,,,,,,dark-heather,,,xxl,,,,,"",300.0,,0,deny,manual,7.50,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/DarkHeather.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us,,,,,,,,,dark-heather,,,xxxl,,,,,"",300.0,,0,deny,manual,7.50,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/DarkHeather.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us,,,,,,,,,dark-heather,,,4xl,,,,,"",300.0,,0,deny,manual,7.50,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/DarkHeather.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us,,,,,,,,,dark-heather,,,5xl,,,,,"",300.0,,0,deny,manual,7.50,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/DarkHeather.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,T-Shirt Gildan 64000 (US) - POD,"<ul>
<li>100% of our fabric cutting scraps are recycled into fiber and used in new products</li>
<li>33% of the energy used to manufacture our products comes from renewable resources</li>
<li>Proudly using 100% US Cotton that is sustainably grown and ethically harvested.</li>
<li>1.59cm rib collar</li>
<li>Double-needle sleeve and bottom hems</li>
<li>Tear away neck label</li>
<li>High stitch density for smoother printing surface</li>
<li>Modern classic fit tubular body</li>
<li>Soft ring spun fabric</li>
<li>Taped neck and shoulders</li>
<li>Fiber content varies by colour, see colour list for exceptions</li>
</ul>
<!---->",Eco Print,Apparel & Accessories > Clothing > Clothing Tops > T-Shirts,"","",true,Color,black,product.metafields.shopify.color-pattern,Size,s,product.metafields.shopify.size,,,,,300.0,,0,deny,manual,5.00,,true,false,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/White_7f87094d-c4e9-40ae-a845-29bfaace5474.jpg?v=1724210360,1,"",false,,,,,,,,,,,,,,,,adults,,black; gray; navy; beige; white; light-pink; light-blue; dark-heather; charcoal; forest-green; military-green,cotton,crew,s; m; l; xl; xxl; xxxl; 4xl; 5xl,short,unisex,medium,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Black_952cf86e-8252-47a5-81c5-e92982dd8a32.jpg?v=1724210359,kg,,,true,,,true,,,true,,,active
t-shirt-gildan-64000-us-pod,,,,,,,,,black,,,m,,,,,,300.0,,0,deny,manual,5.00,,true,false,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Sand_7cc8ea21-88a8-473c-b90d-cac11f94b00b.jpg?v=1724210359,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Black_952cf86e-8252-47a5-81c5-e92982dd8a32.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,black,,,l,,,,,,300.0,,0,deny,manual,5.00,,true,false,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/LightPink.jpg?v=1724210359,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Black_952cf86e-8252-47a5-81c5-e92982dd8a32.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,black,,,xl,,,,,,300.0,,0,deny,manual,8.90,,true,false,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Black_952cf86e-8252-47a5-81c5-e92982dd8a32.jpg?v=1724210359,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Black_952cf86e-8252-47a5-81c5-e92982dd8a32.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,black,,,xxl,,,,,,300.0,,0,deny,manual,10.50,,true,false,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/DarkHeather.jpg?v=1724210359,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Black_952cf86e-8252-47a5-81c5-e92982dd8a32.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,black,,,xxxl,,,,,,300.0,,0,deny,manual,10.50,,true,false,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/LightBlue.jpg?v=1724210359,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Black_952cf86e-8252-47a5-81c5-e92982dd8a32.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,black,,,4xl,,,,,,300.0,,0,deny,manual,10.50,,true,false,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Navy_5d363683-7417-4429-ab4d-629f80561283.jpg?v=1724210359,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Black_952cf86e-8252-47a5-81c5-e92982dd8a32.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,black,,,5xl,,,,,,300.0,,0,deny,manual,10.50,,true,false,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Sp.Grey_bb7afb60-3d64-46a8-a3d6-012af4a018da.jpg?v=1724210359,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Black_952cf86e-8252-47a5-81c5-e92982dd8a32.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,gray,,,s,,,,,,300.0,,0,deny,manual,5.00,,true,false,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/21511_source_1656652705.jpg?v=1724212123,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Sp.Grey_bb7afb60-3d64-46a8-a3d6-012af4a018da.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,gray,,,m,,,,,,300.0,,0,deny,manual,5.00,,true,false,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/21556_source_1656652709.jpg?v=1724212124,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Sp.Grey_bb7afb60-3d64-46a8-a3d6-012af4a018da.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,gray,,,l,,,,,,300.0,,0,deny,manual,5.00,,true,false,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/21569_source_1656652699.jpg?v=1724212123,11,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Sp.Grey_bb7afb60-3d64-46a8-a3d6-012af4a018da.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,gray,,,xl,,,,,,300.0,,0,deny,manual,8.90,,true,false,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/64000-020-alt1__97955.1724194267.1280.1280.webp?v=1724212123,12,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Sp.Grey_bb7afb60-3d64-46a8-a3d6-012af4a018da.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,gray,,,xxl,,,,,,300.0,,0,deny,manual,10.50,,true,false,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/64000-020-alt2__86489.1724194268.1280.1280.webp?v=1724212123,13,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Sp.Grey_bb7afb60-3d64-46a8-a3d6-012af4a018da.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,gray,,,xxxl,,,,,,300.0,,0,deny,manual,10.50,,true,false,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/64000-020-alt3__61049.1724194268.1280.1280.webp?v=1724212122,14,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Sp.Grey_bb7afb60-3d64-46a8-a3d6-012af4a018da.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,gray,,,4xl,,,,,,300.0,,0,deny,manual,10.50,,true,false,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/64000-020-alt4__83257.1724194269.1280.1280.webp?v=1724212123,15,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Sp.Grey_bb7afb60-3d64-46a8-a3d6-012af4a018da.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,gray,,,5xl,,,,,,300.0,,0,deny,manual,10.50,,true,false,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/64000-020-alt5__89060.1724194270.1280.1280.webp?v=1724212122,16,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Sp.Grey_bb7afb60-3d64-46a8-a3d6-012af4a018da.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,navy,,,s,,,,,,300.0,,0,deny,manual,5.00,,true,false,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/64000-white-back__55951.jpg?v=1724212124,17,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Navy_5d363683-7417-4429-ab4d-629f80561283.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,navy,,,m,,,,,,300.0,,0,deny,manual,5.00,,true,false,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/64000-white-front__92160.jpg?v=1724212123,18,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Navy_5d363683-7417-4429-ab4d-629f80561283.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,navy,,,l,,,,,,300.0,,0,deny,manual,5.00,,true,false,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/64000-white-full__44489.jpg?v=1724212123,19,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Navy_5d363683-7417-4429-ab4d-629f80561283.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,navy,,,xl,,,,,,300.0,,0,deny,manual,8.90,,true,false,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/64000-white-mood__25536.jpg?v=1724212124,20,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Navy_5d363683-7417-4429-ab4d-629f80561283.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,navy,,,xxl,,,,,,300.0,,0,deny,manual,10.50,,true,false,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/64000-white-side__15787.jpg?v=1724212123,21,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Navy_5d363683-7417-4429-ab4d-629f80561283.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,navy,,,xxxl,,,,,,300.0,,0,deny,manual,10.50,,true,false,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/64000_426C_B1__60137.jpg?v=1724212123,22,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Navy_5d363683-7417-4429-ab4d-629f80561283.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,navy,,,4xl,,,,,,300.0,,0,deny,manual,10.50,,true,false,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/64000_533C_B1__72706.jpg?v=1724212123,23,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Navy_5d363683-7417-4429-ab4d-629f80561283.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,navy,,,5xl,,,,,,300.0,,0,deny,manual,10.50,,true,false,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/64000_543C_B1__53048.jpg?v=1724212124,24,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Navy_5d363683-7417-4429-ab4d-629f80561283.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,beige,,,s,,,,,,300.0,,0,deny,manual,5.00,,true,false,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/64000_CG7C_A1__31645.jpg?v=1724212124,25,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Sand_7cc8ea21-88a8-473c-b90d-cac11f94b00b.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,beige,,,m,,,,,,300.0,,0,deny,manual,5.00,,true,false,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/64000_CG7C_B1__09136.jpg?v=1724212124,26,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Sand_7cc8ea21-88a8-473c-b90d-cac11f94b00b.jpg?v=1724210359,kg,,,,,,,,,,,,
